DIRECTORIO;P424;P4030;P4030S1;P4030S1A1;P4030S5;P4030S3;P4030S4;P4030S4A1;P4030S2;DIA_REF;REGION;CLASE;F_EXP
1045568;1; ;1;1;1;1;1;3;1;6;3;1;178,0975791
1045569;1; ;1;1;2;2;2; ;1;7;1;1;199,2674583
1045570;1; ;1;2;1;1;1;2;1;5;1;1;286,3201469
1045571;2; ;1;3;1;1;1;3;1;1;5;1;190,156748
1045572;2; ;1;2;1;1;1;3;1;3;1;1;182,97064
1045573;1; ;1;2;1;1;1;3;1;3;1;1;66,99051785
1045574;1; ;1;2;1;1;1;3;1;3;2;1;224,9893196
1045575;2; ;1;2;1;1;1;3;1;4;1;1;331,3326127
1045576;1; ;1;2;1;1;1;3;1;4;1;1;334,1277182
1045577;2; ;1;2;1;1;1;3;1;4;1;1;345,7897645
1045578;2; ;1;2;1;1;1;3;1;4;1;1;346,018079
1045579;1; ;1;2;1;1;1;3;1;4;1;1;301,763927
1045580;1; ;1;1;1;1;1;3;1;4;1;1;395,9699209
1045581;1; ;1;3;1;1;1;3;1;4;5;1;915,7712062
1045582;1; ;1;2;1;1;1;3;1;5;1;1;328,1948627
1045583;1; ;1;2;1;1;1;3;1;5;1;1;320,0418277
1045584;1; ;1;2;1;1;1;3;1;5;1;1;175,0257944
1045585;1; ;1;1;1;1;1;2;1;5;1;1;300,6107601
1045586;1; ;1;2;1;1;1;3;1;5;1;1;223,5150761
1045587;1; ;1;2;1;1;1;3;1;5;1;1;257,9909536
1045588;1; ;1;2;1;1;1;2;1;5;1;1;345,1064136
1045589;1; ;1;2;1;1;1;3;1;5;1;1;269,2281332
1045590;1; ;1;2;1;1;1;3;1;5;1;1;271,1196234
1045591;2; ;1;2;1;1;1;3;1;5;1;1;246,1365967
1045592;1; ;1;2;1;1;1;3;1;5;1;1;274,2279503
1045593;1; ;1;2;1;2;1;3;1;5;5;1;169,7355357
1045594;1; ;1;2;1;1;1;3;1;5;1;1;221,2406685
1045595;1; ;1;2;1;1;1;3;1;5;1;1;198,9793103
1045596;2; ;1;3;1;1;1;5;1;5;1;1;160,8848952
1045597;2; ;1;3;1;1;1;3;1;5;1;1;146,9078974
1045598;2; ;1;3;1;1;1;3;2;5;1;1;128,45323
1045599;2; ;1;3;1;1;1;7;1;5;1;1;188,2722369
1045600;1; ;1;2;1;1;1;3;1;6;1;1;231,9025579
1045601;1; ;1;2;1;1;1;3;1;6;1;1;149,7831137
1045602;1; ;1;1;1;1;1;3;1;6;1;1;337,3293744
1045603;2; ;1;1;1;1;1;3;1;6;1;1;366,0022267
1045604;2; ;1;1;1;1;1;3;1;6;1;1;320,3950949
1045605;2; ;1;4;1;1;1;2;1;6;2;1;302,1702865
1045606;1; ;1;1;1;1;1;3;1;6;1;1;303,7101843
1045607;1; ;1;1;1;1;1;3;1;6;1;1;320,702459
1045608;1; ;1;2;1;1;1;3;1;6;1;1;244,2771084
1045609;1; ;1;2;1;1;1;3;1;6;1;1;175,7893551
1045610;2; ;1;1;1;1;1;3;1;6;2;1;74,27689334
1045611;1; ;1;1;2;2;1;2;2;7;1;2;795,602214
1045612;1; ;1;1;2;2;1;2;1;7;1;2;305,9623928
1045613;1; ;1;1;2;2;1;2;1;7;1;2;967,1917065
1045614;1; ;1;1;2;2;1;2;1;7;1;2;412,8966693
1045615;1; ;1;1;2;2;1;2;1;7;1;2;466,0851831
1045616;1; ;1;1;2;2;1;2;1;1;1;2;615,68341
1045617;2; ;1;2;1;1;1;3;1;7;1;1;341,9009777
1045619;1; ;1;1;2;2;1;2;1;7;1;2;614,9822722
1045620;2; ;1;2;1;1;1;3;1;7;1;1;423,9411647
1045621;2; ;1;2;1;1;1;3;1;7;1;1;342,7229529
1045622;1; ;1;2;1;1;1;3;1;7;1;1;325,2531473
1045623;2; ;1;2;1;1;1;3;1;7;1;1;402,0656941
1045624;1; ;1;2;1;1;1;3;1;7;1;1;360,1805487
1045625;1; ;1;2;1;1;1;3;1;7;1;1;343,9233238
1045626;1; ;1;2;1;1;1;3;1;7;1;1;425,1910061
1045627;1; ;1;1;2;2;1;2;1;1;1;2;983,9084641
1045628;1; ;1;1;2;2;1;2;2;1;1;2;672,9426253
1045630;1; ;1;2;1;1;1;3;1;1;1;1;378,629518
1045631;1; ;1;2;1;1;1;3;1;1;1;1;465,0460781
1045632;2; ;1;2;1;1;1;3;1;1;1;1;360,6963579
1045633;1; ;1;2;1;1;1;3;1;1;1;1;364,4850488
1045634;1; ;1;2;1;1;1;3;1;1;2;1;256,9310144
1045635;2; ;1;2;1;1;1;3;1;1;1;1;424,7025781
1045636;2; ;1;2;1;1;1;3;1;1;1;1;337,7271138
1045637;1; ;1;1;2;2;1;2;1;1;1;2;405,5784383
1045638;1; ;1;2;1;1;1;3;1;2;1;1;327,2390105
1045639;1; ;1;1;2;2;2; ;2;2;4;2;319,1262968
1045640;1; ;1;1;2;2;2; ;2;2;4;2;305,2454316
1045641;1; ;1;2;1;1;1;3;1;2;1;1;300,2870022
1045642;1; ;1;1;2;2;2; ;2;2;4;2;727,4549834
1045643;1; ;1;2;1;1;1;3;2;2;1;1;266,2584924
1045644;1; ;1;1;2;2;1;2;1;1;1;2;617,9099962
1045645;1; ;1;1;2;2;2; ;2;2;4;2;278,9522018
1045646;1; ;1;2;1;1;1;3;1;2;1;1;344,8925795
1045647;1; ;1;1;1;2;1;2;2;2;1;2;926,5237751
1045648;1; ;1;1;2;2;1;2;2;2;1;2;999,9779037
1045649;1; ;1;1;2;2;2; ;2;2;4;2;402,3549075
1045650;1; ;1;1;2;2;2; ;2;2;4;2;290,8183025
1045651;1; ;1;1;2;2;2; ;2;2;4;2;284,4332883
1045652;1; ;1;2;1;1;1;3;1;2;5;1;460,8046544
1045653;1; ;1;1;2;2;2; ;2;2;4;2;280,1125581
1045654;1; ;1;2;1;1;1;3;1;2;1;1;346,3553165
1045655;1; ;1;1;2;2;2; ;2;2;4;2;255,3510291
1045657;1; ;1;1;2;2;1;2;2;2;1;2;557,6028031
1045658;1; ;1;2;1;1;1;3;1;2;1;1;361,4928312
1045660;1; ;1;2;1;1;1;3;1;2;2;1;154,9886759
1045661;1; ;1;2;1;1;1;3;1;3;1;1;444,8598699
1045662;1; ;2; ;2;2;2; ;2;3;1;2;488,1795713
1045663;1; ;2; ;2;2;2; ;2;3;1;2;680,3146601
1045664;1; ;2; ;2;2;2; ;2;3;1;2;369,410046
1045665;2; ;1;2;1;1;1;3;1;3;1;1;341,5158047
1045666;1; ;2; ;2;2;2; ;2;3;1;2;689,5352833
1045667;1; ;1;2;1;1;1;3;1;3;1;1;480,2785497
1045668;1; ;1;2;1;1;1;3;1;3;1;1;500,1472812
1045669;4; ;2; ;2;2;2; ;2;3;1;2;528,1468719
1045670;4; ;2; ;2;2;2; ;2;3;1;2;462,3935821
1045672;4; ;2; ;2;2;2; ;2;3;1;2;662,0058153
1045673;2; ;1;2;1;1;1;3;1;3;1;1;465,0460781
1045674;1; ;1;2;1;1;1;3;1;3;1;1;341,5158047
1045675;1; ;1;2;1;1;1;3;1;3;1;1;338,9822054
1045676;2; ;1;1;1;1;1;3;2;3;4;1;446,041602
1045677;2; ;1;1;1;1;1;3;2;3;4;1;566,4095258
1045678;1; ;1;3;1;1;1;3;1;3;4;1;227,0103533
1045679;1; ;1;1;1;1;1;3;2;3;4;1;468,8170741
1045682;1; ;1;1;1;1;1;3;2;3;4;1;510,8194181
1045683;1; ;1;1;1;1;1;3;2;3;4;1;625,7601246
1045684;2; ;1;1;1;1;1;3;2;3;4;1;528,9893885
1045685;1; ;1;1;1;1;1;3;2;3;4;1;352,2510942
1045686;1; ;1;1;1;1;1;3;1;4;1;1;566,8569568
1045687;1; ;1;2;1;1;1;3;1;4;1;1;589,0422455
1045688;1; ;1;2;1;1;1;3;1;4;1;1;462,9173016
1045689;1; ;1;2;1;1;1;3;1;4;1;1;610,0191527
1045690;2; ;1;2;1;1;1;3;1;4;1;1;580,4796456
1045691;1; ;1;2;1;1;1;3;1;4;1;1;369,3034307
1045693;2; ;1;2;1;1;1;3;2;4;1;1;610,7177831
1045694;2; ;1;2;1;1;1;3;2;4;1;1;537,9142402
1045695;1; ;1;2;1;1;1;3;1;4;1;1;661,0509846
1045696;2; ;1;1;1;1;1;3;2;4;4;1;934,0514666
1045697;2; ;1;1;1;1;1;3;2;4;4;1;869,880834
1045699;1; ;1;1;1;1;1;2;2;4;4;1;921,5758519
1045700;2; ;1;1;1;1;1;3;2;5;4;1;288,3867425
1045701;1; ;1;3;1;1;1;3;1;5;4;1;555,4518479
1045704;2; ;1;3;1;1;1;3;1;5;3;1;230,9988523
1045705;1; ;1;1;1;2;2; ;2;6;4;2;514,7689823
1045706;1; ;1;1;1;2;2; ;2;6;4;2;357,0588183
1045707;1; ;1;1;1;2;2; ;2;6;4;2;310,9574115
1045708;2; ;1;5;1;1;1;3;1;6;4;1;545,0930581
1045709;1; ;1;2;1;1;1;3;1;5;3;1;167,5011317
1045710;1; ;1;1;1;2;2; ;2;6;4;2;590,080122
1045711;2; ;1;1;1;2;2; ;2;6;4;2;418,1035348
1045712;2; ;1;1;1;2;2; ;2;6;4;2;517,7971694
1045713;2; ;1;5;1;1;1;2;1;6;2;1;189,9658934
1045714;1; ;1;1;1;2;2; ;2;6;4;2;357,0588183
1045715;1; ;1;1;1;2;2; ;2;6;4;2;357,0588183
1045716;1; ;1;1;1;2;2; ;2;6;4;2;488,129439
1045717;1; ;1;1;1;1;1;3;2;6;4;1;730,6452168
1045720;1; ;1;3;1;1;1;3;1;7;1;1;397,3390995
1045721;2; ;1;3;1;1;1;2;2;7;2;1;271,5879159
1045722;2; ;1;3;1;1;1;2;1;7;2;1;286,2695602
1045724;2; ;1;3;1;1;1;3;1;7;2;1;211,3266847
1045725;2; ;1;3;1;1;1;2;1;7;2;1;227,8269494
1045726;2; ;1;2;1;1;1;2;1;7;2;1;317,608022
1045727;2; ;1;3;1;1;1;2;1;7;2;1;211,3266847
1045728;2; ;1;2;1;1;1;2;1;7;2;1;241,1438806
1045729;2; ;1;3;1;1;1;3;1;7;1;1;553,4061876
1045730;1; ;1;1;1;1;1;2;1;7;2;1;184,0027121
1045731;2; ;1;2;1;1;1;2;1;7;2;1;334,908643
1045732;2; ;1;4;1;1;1;3;1;7;3;1;122,2467575
1045733;2; ;1;3;1;1;1;3;1;7;1;1;726,8123558
1045734;2; ;1;3;1;1;1;3;2;7;4;1;307,5151392
1045735;2; ;1;4;1;1;1;3;1;7;3;1;101,0332979
1045736;2; ;1;2;1;1;1;3;1;7;3;1;100,8136696
1045737;2; ;1;3;1;1;1;3;1;7;1;1;622,1193887
1045738;2; ;1;1;1;2;1;3;1;7;1;1;409,9180903
1045739;1; ;1;2;1;1;1;3;1;7;2;1;133,1048167
1045741;2; ;1;3;1;1;1;3;2;7;4;1;193,7026809
1045742;2; ;1;3;1;1;1;2;1;8;2;1;262,0689113
1045743;2; ;1;3;1;1;1;3;1;8;2;1;171,7394937
1045744;2; ;1;4;1;1;1;3;1;8;3;1;353,9882077
1045745;1; ;1;2;1;1;1;3;1;8;1;1;148,8159135
1045746;1; ;1;2;1;1;1;3;1;8;4;1;240,2877248
1045747;1; ;1;2;1;1;1;3;1;8;1;1;201,0137254
1045748;1; ;1;2;1;1;1;3;1;8;4;1;305,7124583
1045749;1; ;1;1;2;2;2; ;2;8;4;2;1015,023314
1045750;1; ;1;2;1;1;1;3;1;8;4;1;645,6406176
1045751;1; ;1;2;1;1;1;3;1;6;3;1;139,7425723
1045752;2; ;1;3;1;1;1;2;1;8;2;1;468,9800036
1045753;1; ;1;1;2;2;2; ;2;8;4;2;950,1124518
1045755;2; ;1;4;1;1;1;3;1;8;3;1;302,7600099
1045756;1; ;1;3;1;1;1;3;1;8;1;1;397,6335156
1045757;2; ;1;3;1;1;1;2;1;8;2;1;491,9352984
1045758;2; ;1;3;1;1;1;2;1;8;2;1;261,7007154
1045759;1; ;1;3;1;1;1;3;1;8;1;1;698,823792
1045760;1; ;1;3;1;1;1;3;1;7;3;1;73,28908667
1045761;2; ;1;3;1;1;1;3;1;8;3;1;312,7677053
1045762;2; ;1;1;1;2;1;3;1;8;1;1;394,5712069
1045763;1; ;1;3;1;1;1;3;1;8;3;1;177,133554
1045764;1; ;1;1;1;2;1;3;1;8;1;1;253,2969759
1045765;1; ;1;2;1;1;1;2;1;8;2;1;120,0819205
1045766;1; ;1;2;1;1;1;2;1;8;2;1;228,1411379
1045767;2; ;1;3;1;1;1;3;2;8;4;1;117,1407005
1045768;1; ;1;2;1;1;1;3;2;8;2;1;189,8970441
1045769;2; ;1;2;1;1;1;2;1;8;2;1;272,8777521
1045770;2; ;1;2;1;1;1;2;1;8;2;1;349,8264231
1045771;2; ;1;3;1;1;1;3;2;8;4;1;117,1407005
1045772;1; ;1;2;1;1;1;3;1;8;4;1;528,9805125
1045773;2; ;1;3;1;1;1;2;1;2;2;1;306,4512255
1045774;1; ;1;1;1;1;1;2;1;2;1;1;785,9051813
1045776;1; ;1;2;1;1;1;2;1;2;2;1;153,3532808
1045777;2; ;1;1;1;1;1;3;1;2;1;1;624,3347973
1045778;1; ;1;2;1;1;1;2;1;2;2;1;120,3974169
1045779;2; ;1;1;2;1;1;3;1;2;1;1;743,4193113
1045780;2; ;1;1;1;1;1;3;1;2;1;1;224,7079827
1045781;1; ;1;2;1;1;1;3;1;2;4;1;421,552013
1045782;1; ;1;1;1;1;1;3;1;2;2;1;40,6159903
1045783;1; ;2; ;2;2;2; ;2;2;4;2;961,2849016
1045784;1; ;1;1;2;2;2; ;1;2;4;2;904,8179997
1045785;2; ;1;5;1;1;1;3;1;2;3;1;212,6542108
1045786;2; ;1;3;1;1;1;3;1;2;2;1;209,722374
1045787;1; ;1;3;1;1;1;3;1;8;3;1;190,1039859
1045788;1; ;1;3;1;1;1;3;1;2;3;1;159,6480516
1045789;1; ;1;3;1;1;1;3;1;2;3;1;111,3431329
1045790;2; ;1;2;1;1;1;3;1;2;2;1;240,9860864
1045791;1; ;1;1;2;2;2; ;2;2;4;2;514,9836026
1045792;1; ;1;3;1;1;1;3;1;2;3;1;200,2945669
1045794;1; ;1;1;1;2;1;3;1;2;1;1;423,0116729
1045795;1; ;1;1;1;2;1;3;1;2;1;1;236,6580155
1045796;2; ;1;1;1;1;1;3;1;2;2;1;46,23653598
1045797;1; ;1;2;1;1;1;3;1;2;2;1;191,8771195
1045798;1; ;1;2;1;1;1;3;1;2;2;1;172,5709529
1045799;2; ;1;3;1;1;1;3;2;2;4;1;344,7471993
1045800;1; ;1;2;1;1;1;3;1;2;2;1;164,0406353
1045801;2; ;1;3;1;1;1;2;1;3;2;1;268,4959466
1045802;1; ;1;1;1;1;1;3;1;3;1;1;99,39344422
1045804;3; ;1;3;1;1;1;3;2;3;4;1;896,9963063
1045805;1; ;1;2;1;1;1;2;1;3;2;1;85,72442847
1045806;1; ;1;1;1;1;1;3;1;3;1;1;317,118425
1045807;1; ;1;2;1;1;1;2;1;4;2;1;193,5085904
1045808;2; ;1;3;1;1;1;3;1;3;2;1;147,3467677
1045809;1; ;1;1;2;1;1;3;1;3;1;1;969,7217178
1045810;2; ;1;4;1;1;1;3;1;3;3;1;292,5152469
1045811;1; ;1;1;1;1;1;3;1;3;1;1;136,6610728
1045812;1; ;1;1;2;2;2; ;2;3;2;2;1116,381119
1045813;2; ;1;4;1;1;1;3;1;3;3;1;352,2618072
1045814;2; ;1;3;1;1;1;3;1;3;2;1;243,8421902
1045815;1; ;1;1;2;2;2; ;2;3;2;2;2336,041327
1045816;2; ;1;3;1;1;1;3;1;3;2;1;237,5693327
1045817;2; ;1;2;1;1;1;2;1;3;2;1;182,0966437
1045818;1; ;1;2;1;1;1;3;1;3;4;1;1336,75157
1045819;2; ;1;3;1;1;1;2;1;3;2;1;188,242692
1045820;2; ;1;2;1;1;1;2;1;3;2;1;285,8868255
1045821;1; ;1;2;1;1;1;3;1;3;3;1;211,9428541
1045822;1; ;1;2;1;1;1;3;1;3;3;1;281,053604
1045823;2; ;1;3;1;1;1;3;2;3;4;1;649,0334619
1045824;2; ;1;3;1;1;1;2;1;3;2;1;311,2243725
1045825;2; ;1;1;1;2;1;3;1;3;1;1;265,7592947
1045826;2; ;1;4;1;1;1;3;1;3;3;1;101,3428041
1045827;1; ;1;3;1;1;1;3;1;3;3;1;188,4667871
1045828;2; ;1;4;1;1;1;3;1;3;3;1;119,2900703
1045829;1; ;1;1;2;2;2; ;2;4;2;2;161,8292892
1045830;1; ;1;1;2;2;2; ;2;4;2;2;274,8127549
1045831;1; ;1;1;2;2;2; ;2;4;2;2;369,7024874
1045832;2; ;1;4;1;1;1;3;1;4;3;1;100,5218868
1045833;2; ;1;1;1;1;1;2;1;4;1;1;470,5269361
1045834;1; ;1;1;2;2;2; ;2;4;2;2;107,7584024
1045835;1; ;1;1;2;2;2; ;2;4;2;2;286,8793632
1045836;1; ;1;1;2;2;2; ;2;4;2;2;234,1681946
1045837;1; ;1;1;1;1;1;3;1;4;1;1;582,82743
1045838;1; ;1;2;1;1;1;3;1;4;1;1;231,2537369
1045839;2; ;1;1;1;1;1;3;1;4;1;1;236,0770497
1045840;1; ;1;2;1;1;1;3;1;4;4;1;1153,508672
1045841;1; ;1;1;1;1;1;3;1;4;1;1;84,09217848
1045842;2; ;1;2;1;1;1;2;1;4;2;1;257,6603305
1045843;2; ;1;3;1;1;1;3;1;4;3;1;181,7433107
1045844;2; ;1;4;1;1;1;3;1;4;3;1;313,95636
1045845;1; ;1;2;1;1;1;2;1;4;2;1;233,8573863
1045846;1; ;1;3;1;1;1;3;1;3;3;1;151,3790255
1045847;2; ;1;3;1;1;1;3;1;4;2;1;244,442188
1045848;1; ;1;3;1;1;1;3;1;4;3;1;166,1163407
1045849;2; ;1;3;1;1;1;3;1;4;2;1;272,4481914
1045850;1; ;1;2;1;1;1;2;2;4;4;2;211,2257038
1045851;3; ;1;2;1;1;1;2;2;4;4;2;123,0747309
1045852;3; ;1;2;1;1;1;2;2;4;4;2;182,5868957
1045853;2; ;1;2;1;1;1;3;1;4;1;1;224,4067418
1045854;2; ;1;2;1;1;1;2;1;4;2;1;295,1906763
1045855;1; ;1;2;1;1;1;2;2;4;4;2;327,5666365
1045856;2; ;1;2;1;1;1;2;2;4;4;2;123,0747309
1045857;2; ;1;3;1;1;1;2;1;4;2;1;227,9289693
1045858;2; ;1;2;1;1;1;2;1;4;2;1;171,9098477
1045859;1; ;1;2;1;1;1;3;1;4;3;1;241,8807485
1045860;2; ;1;3;1;1;1;3;1;4;1;1;350,4846095
1045861;2; ;1;2;1;1;1;3;1;4;3;1;283,9291813
1045862;1; ;1;1;1;2;1;3;1;4;1;1;258,1533859
1045863;2; ;1;1;1;1;1;3;2;4;2;1;139,9249762
1045864;2; ;1;3;1;1;1;2;1;4;2;1;265,189429
1045865;2; ;1;3;1;1;1;3;2;4;4;1;486,8197039
1045866;2; ;1;1;1;1;1;3;1;4;2;1;144,5568146
1045867;1; ;1;1;1;2;1;3;1;4;1;1;283,3023309
1045868;2; ;1;1;1;1;1;3;1;4;2;1;229,1514951
1045869;2; ;1;3;1;1;1;3;2;4;4;1;343,308393
1045870;1; ;1;2;1;1;1;2;2;4;4;2;203,2245983
1045871;3; ;1;2;1;1;1;2;2;4;4;2;242,48767
1045872;2; ;1;2;1;1;1;2;2;4;4;2;146,1415125
1045873;1; ;1;3;1;1;1;3;1;4;2;1;135,4277068
1045877;1; ;1;2;1;1;1;2;2;4;4;2;146,2669496
1045879;2; ;1;2;1;1;1;3;1;5;1;1;300,2132032
1045880;2; ;1;2;1;1;1;3;1;5;1;1;466,6867893
1045881;2; ;1;2;1;1;1;3;1;5;1;1;314,115547
1045882;2; ;1;4;1;1;1;3;1;5;3;1;60,56970018
1045883;2; ;1;2;1;1;1;3;1;5;4;1;564,2424736
1045884;1; ;1;1;2;2;2; ;2;5;2;2;272,5671095
1045885;2; ;1;4;1;1;1;3;1;5;3;1;73,70422202
1045886;2; ;1;1;1;1;1;2;1;5;1;1;418,3070977
1045887;2; ;1;4;1;1;1;3;1;5;3;1;139,314001
1045888;1; ;1;1;2;2;2; ;2;5;2;2;521,181617
1045889;1; ;1;1;2;1;1;3;1;5;1;1;308,3413916
1045890;2; ;1;1;1;1;1;2;1;5;1;1;543,4966238
1045891;2; ;1;1;1;2;1;3;1;5;1;1;168,4906305
1045892;2; ;1;5;1;1;1;3;1;5;1;1;304,8576759
1045893;2; ;1;3;1;1;1;2;1;5;2;1;256,327346
1045894;1; ;1;3;1;1;1;3;1;5;3;1;187,3757327
1045895;1; ;1;1;2;2;2; ;2;5;2;2;540,9045247
1045896;1; ;1;2;1;1;1;3;1;5;1;1;98,52361612
1045897;2; ;1;3;1;1;1;2;1;5;2;1;161,0446212
1045898;2; ;1;3;1;1;1;2;1;5;2;1;370,1075185
1045899;1; ;1;3;1;1;1;3;1;5;1;1;324,5459877
1045900;1; ;1;1;2;2;2; ;2;5;2;2;651,604319
1045901;1; ;1;1;1;2;1;3;1;5;1;1;167,7439017
1045902;2; ;1;3;1;1;1;3;1;5;1;1;324,5459877
1045903;1; ;2; ;2;2;2; ;2;5;2;2;799,3780957
1045904;1; ;1;1;2;2;2; ;2;5;2;2;441,9747905
1045905;1; ;2; ;2;2;2; ;2;5;4;2;170,4773305
1045906;2; ;1;5;1;1;1;3;1;5;4;1;698,0354913
1045907;2; ;1;4;1;1;1;3;1;5;3;1;207,782438
1045908;1; ;2; ;2;2;2; ;2;5;4;2;170,4773305
1045909;1; ;1;3;1;1;1;3;1;5;1;1;332,8384188
1045910;1; ;2; ;2;2;2; ;2;5;4;2;235,8599509
1045911;2; ;1;3;1;1;1;3;1;5;2;1;233,8384181
1045912;2; ;1;5;1;1;1;3;1;5;4;1;889,3333763
1045913;2; ;1;3;1;1;1;3;1;5;1;1;466,3850136
1045914;2; ;1;3;1;1;1;3;1;5;2;1;256,327346
1045915;2; ;1;5;1;1;1;3;1;5;4;1;463,7072143
1045916;1; ;1;5;1;1;1;3;1;5;4;1;497,5222681
1045917;1; ;1;5;1;1;1;3;1;5;4;1;383,5300729
1045918;2; ;1;1;1;1;1;3;1;5;1;1;69,42208991
1045921;1; ;1;3;1;1;1;3;1;5;3;1;123,9116108
1045922;2; ;1;3;1;1;1;2;1;5;2;1;233,8384181
1045923;1; ;1;2;1;1;1;2;1;5;2;1;241,2986186
1045924;2; ;1;3;1;1;1;2;1;5;2;1;234,1554758
1045925;2; ;1;3;1;1;1;3;2;5;4;1;297,8204641
1045926;2; ;1;2;1;1;1;3;1;5;4;1;626,7436696
1045927;2; ;1;3;1;1;1;3;1;5;3;1;95,07220341
1045928;1; ;1;2;1;1;1;3;1;3;3;1;269,2682434
1045929;3; ;1;3;1;1;1;3;2;6;3;1;177,3930054
1045931;2; ;1;3;1;1;1;3;1;6;2;1;366,0079588
1045932;1; ;1;1;1;1;1;3;1;6;1;1;601,7607505
1045933;2; ;1;3;1;1;1;3;2;6;2;1;436,9022995
1045934;1; ;1;2;1;1;1;3;1;6;4;1;955,6229038
1045935;1; ;1;3;1;1;1;3;2;6;4;1;464,5830636
1045936;1; ;1;2;1;1;1;3;1;6;4;1;627,6021074
1045937;1; ;1;1;1;2;1;3;1;6;1;1;243,3946446
1045938;1; ;1;1;1;1;1;3;1;6;1;1;755,1569447
1045939;2; ;1;2;1;1;1;2;1;6;2;1;510,934644
1045940;2; ;1;3;1;1;1;2;1;6;2;1;243,5146024
1045941;1; ;1;4;1;1;1;3;1;6;1;1;606,5539598
1045942;2; ;1;3;1;1;1;2;1;6;2;1;462,3043908
1045944;2; ;1;2;1;1;1;2;1;6;2;1;366,5042229
1045945;2; ;1;2;1;1;1;2;1;6;2;1;316,0901758
1045948;1; ;1;1;1;1;1;3;1;6;1;1;188,2844809
1045950;1; ;1;2;1;1;1;3;1;6;3;1;167,279789
1045951;1; ;1;2;1;1;1;3;1;6;4;1;708,112838
1045952;1; ;1;2;1;1;1;3;1;6;4;1;515,2302381
1045953;2; ;1;2;2;2;1;3;2;2;6;1;11,34812042
1045957;2; ;1;2;1;1;1;2;1;5;2;1;452,130478
1045958;2; ;1;3;1;1;1;2;1;4;2;1;350,0644636
1045959;1; ;1;4;2;2;1;3;2;2;6;1;6,671236057
1045960;1; ;1;3;1;1;1;2;2;1;6;1;8,173533327
1045961;2; ;1;2;1;1;1;3;1;4;4;1;466,1643633
1045962;2; ;1;3;2;2;1;3;2;3;6;1;14,24130154
1045964;2; ;1;2;2;2;1;3;2;7;6;1;7,807814308
1045965;2; ;1;3;2;2;1;3;2;7;6;1;8,155847164
1045967;1; ;1;2;2;2;1;3;2;4;6;1;5,566143481
1045968;1; ;1;2;2;2;1;3;2;4;6;1;5,665121167
1045970;2; ;1;3;1;1;1;3;1;5;4;1;167,2707866
1045971;2; ;1;3;1;1;1;3;1;5;4;1;329,8650892
1045972;3; ;1;1;1;2;1;1;2;7;2;2;563,9055561
1045973;2; ;1;1;1;2;1;1;1;7;2;2;647,2728575
1045974;2; ;1;1;1;2;1;1;1;7;2;2;359,3682832
1045975;1; ;1;1;1;2;1;1;1;7;2;2;695,6528765
1045976;2; ;1;1;1;2;1;1;1;7;2;2;774,7093625
1045977;2; ;1;1;1;2;1;1;1;7;2;2;327,2015271
1045978;2; ;1;1;1;2;1;1;1;7;2;2;359,3682832
1045979;2; ;1;1;1;2;1;1;1;7;2;2;964,0016869
1045980;2; ;1;1;1;2;1;1;1;7;2;2;744,7170068
1045981;2; ;1;1;1;2;1;1;1;7;2;2;395,7632594
1045982;3; ;1;1;1;1;1;1;1;7;2;2;647,2728575
1045983;1; ;1;1;2;2;2; ;2;8;2;2;485,571076
1045985;1; ;1;1;2;2;2; ;2;8;2;2;794,154006
1045986;1; ;1;1;2;2;2; ;1;8;2;2;365,4500008
1045987;1; ;1;1;2;2;2; ;2;8;2;2;794,154006
1045988;1; ;1;1;2;2;2; ;2;8;2;2;857,4080104
1045989;1; ;1;1;2;2;2; ;1;8;2;2;786,5125231
1045990;1; ;1;1;2;2;2; ;1;8;2;2;586,8114411
1045991;1; ;1;1;2;2;2; ;2;8;2;2;821,9172402
1045992;1; ;1;1;2;2;2; ;2;8;2;2;664,3348306
1045993;1; ;1;1;2;2;2; ;2;8;2;2;794,154006
1045994;2; ;1;1;1;1;1;3;1;8;1;1;123,8197039
1045996;1; ;1;1;1;1;1;3;1;8;2;1;97,85291851
1045997;1; ;1;3;1;1;1;1;1;2;2;1;236,8461285
1045998;2; ;1;3;1;1;1;1;1;2;2;1;311,0204191
1045999;2; ;1;3;1;1;1;1;1;2;2;1;196,2532632
1046000;2; ;1;3;1;1;1;1;1;2;2;1;216,2289122
1046001;2; ;1;3;1;1;1;1;1;2;2;1;379,302511
1046002;2; ;1;3;1;1;1;1;1;2;2;1;211,5766038
1046003;2; ;1;3;1;1;1;1;1;2;2;1;307,5594429
1046004;2; ;1;3;1;1;1;1;1;2;2;1;287,2869693
1046005;1; ;1;2;1;1;1;2;1;3;2;1;161,4060895
1046006;1; ;1;2;1;1;1;1;1;3;2;1;176,22742
1046007;2; ;1;2;1;1;1;1;1;3;2;1;176,22742
1046008;1; ;1;2;1;1;1;1;1;3;2;1;162,7249371
1046010;1; ;1;2;1;1;1;1;1;3;2;1;207,2216294
1046012;1; ;1;2;1;1;1;1;1;3;2;1;251,3016859
1046015;1; ;1;2;1;1;1;1;1;3;2;1;321,6391634
1046016;1; ;1;1;1;1;1;3;1;4;1;1;135,9007325
1046022;1; ;1;2;2;1;1;3;1;6;2;1;127,4184329
1046023;2; ;1;3;1;1;1;2;2;6;6;1;12,65050648
1046024;2; ;1;1;1;1;1;3;1;7;4;1;280,9977588
